ECID,Type,Name,Unit,Pointer,Max,Min,Default,Comment
11380,BOOLEAN_TYPE,LowYield MRT_RT,,fBinSel->sLowYield[eBinRT_MRT],,,,LowYield MRT_RT; CSV Format for Bin 0 to 255
11381,BOOLEAN_TYPE,ArmYield MRT_RT,,fBinSel->sArmYield[eBinRT_MRT],,,,ArmYield MRT_RT; CSV Format for Bin 0 to 255
11382,BOOLEAN_TYPE,SiteYield MRT_RT,,fBinSel->sSiteYield[eBinRT_MRT],,,,SiteYield MRT_RT; CSV Format for Bin 0 to 255
11383,ASCII_TYPE,By Bin per site cleaning MRT_RT,,fBinSel->sBySiteClean[eBinRT_MRT],10000,0,0,By Bin per site cleaning MRT_RT; CSV Format for Bin 0 to 255
11384,ASCII_TYPE,By Bin count cleaning MRT_RT,,fBinSel->sByBinClean[eBinRT_MRT],10000,0,0,By Bin count cleaning MRT_RT; CSV Format for Bin 0 to 255
16000,INT_4_TYPE,Consecutive Failure Alarm by Socket,,&TestIF_File.bContsFailBySocket,1,0,0,0: ON; 1: OFF; 
16001,INT_4_TYPE,Consecutive Failure Alarm Count by Socket,,&TestIF_File.iContsFailSocketAlarmCT,100,1,100,Consecutive Failure Alarm Count by Socket
16002,INT_4_TYPE,Consecutive Failure Alarm by Head,,&TestIF_File.bContsFailByHead,1,0,0,0: ON; 1: OFF; 
16003,INT_4_TYPE,Consecutive Failure Alarm Count by Head,,&TestIF_File.iContsFailHeadAlarmCT,100,1,100,Consecutive Failure Alarm Count by Head
16007,BOOLEAN_TYPE,Low Yield Alarm,,&TestIF_File.bFailAlarmLowYield,1,0,0,Low Yield Alarm
16008,INT_4_TYPE,Low Yield Alarm Percentage,Percentage,&TestIF_File.iLowYieldLimit,100,0,0,Low Yield Alarm Percentage
16009,INT_4_TYPE,Low Yield Alarm Ignore Count,,&TestIF_File.iLowYieldCount,100000,1,100,Low Yield Alarm Ignore Count
16010,BOOLEAN_TYPE,Site Different Alarm,,&TestIF_File.bFailAlarmSiteYieldDifferent,1,0,0,Site Different Alarm
16011,INT_4_TYPE,Site Different Alarm Percentage,Percentage,&TestIF_File.iFailAlarmSiteYield,100,0,0,Site Different Alarm Percentage
16012,INT_4_TYPE,Site Different Alarm Ignore Count,,&TestIF_File.iFailAlarmSiteYieldDifferentCount,100000,1,100,Site Different Alarm Ignore Count
16013,INT_4_TYPE,Piggy Back Function Action,,&TestIF_File.iCountAlarmAction,1,0,0,0: Alarm; 1: Index Check; 
16014,BOOLEAN_TYPE,Piggy Back Continual Pass Bin Enable (Total),,&TestIF_File.bContinuousPass,1,0,0,Piggy Back Continual Pass Bin Enable (Total)
16015,INT_4_TYPE,Piggy Back Continual Pass Bin Setting (Total),,&TestIF_File.iContinuousPassBin,255,0,1,Piggy Back Continual Pass Bin Setting (Total)
16016,INT_4_TYPE,Piggy Back Continual Pass Bin Count (Total),,&TestIF_File.iContinuousPassBinCount,100000,1,100,Piggy Back Continual Pass Bin Count (Total)
16017,BOOLEAN_TYPE,Piggy Back Continual Pass Bin Enable (Socket),,&TestIF_File.bContinuousPassBySocket,1,0,0,Piggy Back Continual Pass Bin Enable (Socket)
16018,INT_4_TYPE,Piggy Back Continual Pass Bin Count (Socket),,&TestIF_File.iContinuousPassBinCountBySocket,100000,1,100,Piggy Back Continual Pass Bin Count (Socket)
16019,BOOLEAN_TYPE,Piggy Back Continual Loader Enable,,&TestIF_File.bContinuousLoader,1,0,0,Piggy Back Continual Loader Enable
16020,INT_4_TYPE,Piggy Back Continual Loader Count,,&TestIF_File.iContinuousLoaderCount,100000,1,100,Piggy Back Continual Loader Count
16021,BOOLEAN_TYPE,Piggy Back Continual Contact Enable,,&TestIF_File.bContinuousContact,1,0,0,Piggy Back Continual Contact Enable
16022,INT_4_TYPE,Piggy Back Continual Contact Count,,&TestIF_File.iContinuousContactCount,100000,1,100,Piggy Back Continual Contact Count
16023,BOOLEAN_TYPE,By Site Compare Yield Enable,,&TestIF_File.bFailAlarmSiteYieldCmp,1,0,0,By Site Compare Yield Enable
16024,INT_4_TYPE,By Site Compare Yield Percentage,,&TestIF_File.iFailAlarmSiteYieldCmp,100,1,100,By Site Compare Yield Percentage
16025,INT_4_TYPE,By Site Compare Yield Ignore Count,,&TestIF_File.iFailAlarmSiteYieldCmpCount,100000,1,100,By Site Compare Yield Ignore Count
16026,BOOLEAN_TYPE,Low Yields%(By Total) Enable,,&TestIF_File.bFailAlarmLowYieldByTotal,1,0,0,Low Yields%(By Total) Enable
16027,INT_4_TYPE,Low Yields%(By Total) Percentage,,&TestIF_File.iLowYieldLimitByTotal,100,1,100,Low Yields%(By Total) Percentage
16028,INT_4_TYPE,Low Yields%(By Total) Ignore Count,,&TestIF_File.iLowYieldCountByTotal,100000,1,100,Low Yields%(By Total) Ignore Count
16029,BOOLEAN_TYPE,All Site Fail Enable,,&TestIF_File.bAllSiteFail,1,0,0,All Site Fail Enable
16030,INT_4_TYPE,All Site Fail Count,,&TestIF_File.iAllSiteFailCount,500,0,0,All Site Fail Count
16031,BOOLEAN_TYPE,Enable Yield Alarm by Bin Setting,,&TestIF_File.bLowYieldAlarmByBin,1,0,0,Enable Yield Alarm by Bin Setting
16050,BOOLEAN_TYPE,Consecutive Failure Alarm by Socket for RT,,&TestIF_File.bContsFailBySocket_RT,1,0,0,0: ON; 1: OFF; 
16051,INT_4_TYPE,Consecutive Failure Alarm Count by Socket for RT,,&TestIF_File.iContsFailSocketAlarmCT_RT,100,1,100,Consecutive Failure Alarm Count by Socket for RT
16052,BOOLEAN_TYPE,Consecutive Failure Alarm by Head for RT,,&TestIF_File.bContsFailByHead_RT,1,0,0,0: ON; 1: OFF; 
16053,INT_4_TYPE,Consecutive Failure Alarm Count by Head for RT,,&TestIF_File.iContsFailHeadAlarmCT_RT,100,1,100,Consecutive Failure Alarm Count by Head for RT
16057,BOOLEAN_TYPE,Low Yield Alarm for RT,,&TestIF_File.bFailAlarmLowYield_RT,1,0,0,Low Yield Alarm for RT
16058,INT_4_TYPE,Low Yield Alarm Percentage for RT,Percentage,&TestIF_File.iLowYieldLimit_RT,100,0,0,Low Yield Alarm Percentage for RT
16059,INT_4_TYPE,Low Yield Alarm Ignore Count for RT,,&TestIF_File.iLowYieldCount_RT,100000,1,100,Low Yield Alarm Ignore Count for RT
16060,BOOLEAN_TYPE,Site Different Alarm for RT,,&TestIF_File.bFailAlarmSiteYieldDifferent_RT,1,0,0,Site Different Alarm for RT
16061,INT_4_TYPE,Site Different Alarm Percentage for RT,Percentage,&TestIF_File.iFailAlarmSiteYield_RT,100,0,0,Site Different Alarm Percentage for RT
16062,INT_4_TYPE,Site Different Alarm Ignore Count for RT,,&TestIF_File.iFailAlarmSiteYieldDifferentCount_RT,100000,1,100,Site Different Alarm Ignore Count for RT
16063,INT_4_TYPE,Piggy Back Function Action for RT,,&TestIF_File.iCountAlarmAction_RT,1,0,0,0: Alarm; 1: Index Check; 
16064,BOOLEAN_TYPE,Piggy Back Continual Pass Bin Enable (Total) for RT,,&TestIF_File.bContinuousPass_RT,1,0,0,Piggy Back Continual Pass Bin Enable (Total) for RT
16065,INT_4_TYPE,Piggy Back Continual Pass Bin Setting (Total) for RT,,&TestIF_File.iContinuousPassBin_RT,255,0,1,Piggy Back Continual Pass Bin Setting (Total) for RT
16066,INT_4_TYPE,Piggy Back Continual Pass Bin Count (Total) for RT,,&TestIF_File.iContinuousPassBinCount_RT,100000,1,100,Piggy Back Continual Pass Bin Count (Total) for RT
16067,BOOLEAN_TYPE,Piggy Back Continual Pass Bin Enable (Socket) for RT,,&TestIF_File.bContinuousPassBySocket_RT,1,0,0,Piggy Back Continual Pass Bin Enable (Socket) for RT
16068,INT_4_TYPE,Piggy Back Continual Pass Bin Count (Socket) for RT,,&TestIF_File.iContinuousPassBinCountBySocket_RT,100000,1,100,Piggy Back Continual Pass Bin Count (Socket) for RT
16069,BOOLEAN_TYPE,Piggy Back Continual Loader Enable for RT,,&TestIF_File.bContinuousLoader_RT,1,0,0,Piggy Back Continual Loader Enable for RT
16070,INT_4_TYPE,Piggy Back Continual Loader Count for RT,,&TestIF_File.iContinuousLoaderCount_RT,100000,1,100,Piggy Back Continual Loader Count for RT
16071,BOOLEAN_TYPE,Piggy Back Continual Contact Enable for RT,,&TestIF_File.bContinuousContact_RT,1,0,0,Piggy Back Continual Contact Enable for RT
16072,INT_4_TYPE,Piggy Back Continual Contact Count for RT,,&TestIF_File.iContinuousContactCount_RT,100000,1,100,Piggy Back Continual Contact Count for RT
16073,BOOLEAN_TYPE,By Site Compare Yield Enable for RT,,&TestIF_File.bFailAlarmSiteYieldCmp_RT,1,0,0,By Site Compare Yield Enable for RT
16074,INT_4_TYPE,By Site Compare Yield Percentage for RT,,&TestIF_File.iFailAlarmSiteYieldCmp_RT,100,1,100,By Site Compare Yield Percentage for RT
16075,INT_4_TYPE,By Site Compare Yield Ignore Count for RT,,&TestIF_File.iFailAlarmSiteYieldCmpCount_RT,100000,1,100,By Site Compare Yield Ignore Count for RT
16076,BOOLEAN_TYPE,Low Yields%(By Total) Enable for RT,,&TestIF_File.bFailAlarmLowYieldByTotal_RT,1,0,0,Low Yields%(By Total) Enable for RT
16077,INT_4_TYPE,Low Yields%(By Total) Percentage for RT,,&TestIF_File.iLowYieldLimitByTotal_RT,100,1,100,Low Yields%(By Total) Percentage for RT
16078,INT_4_TYPE,Low Yields%(By Total) Ignore Count for RT,,&TestIF_File.iLowYieldCountByTotal_RT,100000,1,100,Low Yields%(By Total) Ignore Count for RT
16079,BOOLEAN_TYPE,All Site Fail Enable for RT,,&TestIF_File.bAllSiteFail_RT,1,0,0,All Site Fail Enable
16100,INT_4_TYPE,QA Mode Device Count,,&TestIF_File.iQAModeCount,10000,50,50,QA Mode Device Count
16101,INT_4_TYPE,Running Mode After QA Mode Finish,,&TestIF_File.iQAModeRunType,1,0,0,0: Clean out every devices without test automatically; 1: One cycle and alarm then normal production; 
16102,INT_4_TYPE,Setted bin for untest devices,,&TestIF_File.iQAModeBin,16,0,1,Setted bin for untest devices
16103,BOOLEAN_TYPE,Tray end need to do QA mode again,,&TestIF_File.bQAModeAfterTrayEnd,1,0,0,Tray end need to do QA mode again
16110,INT_4_TYPE,Active Rotate Function,,&tRotate.ActiveRotate,1,0,0,Active Rotate Function
16111,INT_4_TYPE,Rotate Dut Number,,&tRotate.DutNum,1,0,0,0: 4 Kit; 1: 8 Kit; 
16112,FT_8_TYPE,Rotate X Pitch,mm,&tRotate.RotateKit_PitchX,80,10,40,Rotate X Pitch
16113,FT_8_TYPE,Rotate Y Pitch,mm,&tRotate.RotateKit_PitchY,80,10,60,Rotate Y Pitch
16114,FT_8_TYPE,Aa Rotate Angle,Degree,&tRotate.RotateDutDate[0][0][0],360,0,0,Aa Rotate Angle
16115,FT_8_TYPE,Ab Rotate Angle,Degree,&tRotate.RotateDutDate[0][0][1],360,0,0,Ab Rotate Angle
16116,FT_8_TYPE,Ac Rotate Angle,Degree,&tRotate.RotateDutDate[0][0][2],360,0,0,Ac Rotate Angle
16117,FT_8_TYPE,Ad Rotate Angle,Degree,&tRotate.RotateDutDate[0][0][3],360,0,0,Ad Rotate Angle
16122,FT_8_TYPE,Ba Rotate Angle,Degree,&tRotate.RotateDutDate[0][1][0],360,0,0,Ba Rotate Angle
16123,FT_8_TYPE,Bb Rotate Angle,Degree,&tRotate.RotateDutDate[0][1][1],360,0,0,Bb Rotate Angle
16124,FT_8_TYPE,Bc Rotate Angle,Degree,&tRotate.RotateDutDate[0][1][2],360,0,0,Bc Rotate Angle
16125,FT_8_TYPE,Bd Rotate Angle,Degree,&tRotate.RotateDutDate[0][1][3],360,0,0,Bd Rotate Angle
16148,ASCII_TYPE,In Rotate Angle,Degree,&strInRotateDutAngle,360,0,0,In Rotate Angle
16149,ASCII_TYPE,Out Rotate Angle,Degree,&strOutRotateDutAngle,360,0,0,Out Rotate Angle
16150,FT_8_TYPE,Loader Tray Arrival Lock Time,Second,&Ld_UldDelayTime.LD_TrayArrivalDely,10,0.1,0.1,Loader Tray Arrival Lock Time
16151,FT_8_TYPE,Loader Lock OK Time,Second,&Ld_UldDelayTime.LD_FixTrayDely,10,0.1,0.1,Loader Lock OK Time
16152,FT_8_TYPE,Loader Lifter to Middle Time,Second,&Ld_UldDelayTime.LD_StackMiddLockDelay,10,0.1,0.1,Loader Lifter to Middle Time
16153,FT_8_TYPE,Loader Lifter to Down Time,Second,&Ld_UldDelayTime.LD_LiftDownDelay,10,0.1,0.1,Loader Lifter to Down Time
16154,FT_8_TYPE,Unloader Tray Arrival Lock Time,Second,&Ld_UldDelayTime.ULD_TrayArrivalDelay,10,0.1,0.1,Unloader Tray Arrival Lock Time
16155,FT_8_TYPE,Unloader Lock OK Time,Second,&Ld_UldDelayTime.ULD_FixTrayDely,10,0.1,0.1,Unloader Lock OK Time
16156,FT_8_TYPE,Unloader Lifter to Middle Time,Second,&Ld_UldDelayTime.ULD_TrayBackDelay,10,0.1,0.1,Unloader Lifter to Middle Time
16157,FT_8_TYPE,Unloader Lifter to Down Time,Second,&Ld_UldDelayTime.ULD_LiftDownDelay,10,0.1,0.1,Unloader Lifter to Down Time
16170,FT_8_TYPE,Low Yield Alarm Percentage,Percentage,&TestIF_File.dLowYieldLimit,100,0.1,0.1,Low Yield Alarm Percentage
16171,FT_8_TYPE,Site Different Alarm Percentage,Percentage,&TestIF_File.dFailAlarmSiteYield,100,0.1,0.1,Site Different Alarm Percentage
16172,FT_8_TYPE,Low Yield Alarm Percentage for RT,Percentage,&TestIF_File.dLowYieldLimit_RT,100,0.0,0.0,Low Yield Alarm Percentage for RT
16173,FT_8_TYPE,Site Different Alarm Percentage for RT,Percentage,&TestIF_File.dFailAlarmSiteYield_RT,100,0.0,0.0,Site Different Alarm Percentage for RT
16174,FT_8_TYPE,By Site Compare Yield Percentage,Percentage,&TestIF_File.dFailAlarmSiteYieldCmp,100,0.0,0.0,By Site Compare Yield Percentage
16175,FT_8_TYPE,Low Yields%(By Total) Percentage,Percentage,&TestIF_File.dLowYieldLimitByTotal,100,0.0,0.0,Low Yields%(By Total) Percentage
16176,FT_8_TYPE,By Site Compare Yield Percentage for RT,Percentage,&TestIF_File.dFailAlarmSiteYieldCmp_RT,100,0.0,0.0,By Site Compare Yield Percentage for RT
16177,FT_8_TYPE,Low Yields%(By Total) Percentage for RT,Percentage,&TestIF_File.dLowYieldLimitByTotal_RT,100,0.0,0.0,Low Yields%(By Total) Percentage for RT
35000,BOOLEAN_TYPE,[A01] Auto switch to operator when idle,,&IniConfig.bA01AutoSwitchToOperatorMode,,,,
35001,INT_4_TYPE,[A01] Auto switch to operator when idle sec.,Second,&IniConfig.iA01ChangeOpTime,,10,,
35002,BOOLEAN_TYPE,[A01_1] Press start auto switch to operator,,&IniConfig.bA01PressStartAutoSwitchToOperatorMode,,,,
35003,BOOLEAN_TYPE,[A03] After Home Suck And Carry Ic To InterFace Error,,&IniConfig.bA03UseAfterHomeCarryAndSuckIcToRBin,,,,
35004,BOOLEAN_TYPE,"[A04] Loader Magazine ,Tray split fail can skip",,&IniConfig.bA04LoaderTraySplitFailCanSkip,,,,
35005,BOOLEAN_TYPE,[A05] Use Auto Docking ,,&IniConfig.bA05UseAutoDocking,,,,
35009,BOOLEAN_TYPE,[A08] Loader no tray Cleanout  and Cleanout finish  check again,,&IniConfig.bA08LastLoaderAutoCleanOutAndCheckAgain,,,,
35010,BOOLEAN_TYPE,[A09] By Arm Close Site,,&IniConfig.bA09_ByArmCloseSite,,,,
35011,BOOLEAN_TYPE,[A10] Auto Retest,,&IniConfig.bA10_AutoReTest,,1,0,Enable Auto Retest
35012,BOOLEAN_TYPE,[A11] Barcode Reader,,&IniConfig.bA11BarcodeTime,,,,
35013,INT_4_TYPE,[A11] Barcode Reader over Sec.,Second,&IniConfig.iA11BarcodeTime,,10,,
35014,BOOLEAN_TYPE,[A02] Can select Normal or Prime bin data,,&IniConfig.bA02BinModelPrime,,,,
35015,BOOLEAN_TYPE,[A17] Disable RESET button,,&IniConfig.bA17RESETButtonDisable,,,,
35016,BOOLEAN_TYPE,[A21] Rotate Detect Error Need Shake,,&IniConfig.bA21RotateDetectErrNeedShake,,,,
35017,FT_8_TYPE,[A22-2]Show Message and keep running distance,Second,&IniConfig.dA22MagneticScaleKeepRunRange,10.0,0.01,0.01,
35018,FT_8_TYPE,[A22-3] Show Message and Stop running,Second,&IniConfig.dA22MagneticScaleStopRunRange,10.0,0.01,0.01,
35019,BOOLEAN_TYPE,[A23] Check 'lot no' in SLT report,,&IniConfig.bA23CheckLotNoInSLTReport,,,,
35020,BOOLEAN_TYPE,[A26] Motor Speed Sort Display,,&IniConfig.bA26MotorSpeedSortDisplay,,,,
35021,BOOLEAN_TYPE,[A27] Enable Light Scale,,&IniConfig.bA27EnableLightScale,,,,
35022,BOOLEAN_TYPE,[A27-1] Log Enable Light Scale Data,,&IniConfig.bA27_1LogEnableLightScaleData,,,,
35031,BOOLEAN_TYPE,[A65] Support Bundle Info,,&IniConfig.bA65_BundleIDList,,,,
35032,BOOLEAN_TYPE,[A68] Enable Automatic Loading and Unloading,,&IniConfig.bA68_AutoLoadUnload,,,,
35051,BOOLEAN_TYPE,[C02] Enable CCD,,&IniConfig.bC02InstallCCD,,,,
35052,BOOLEAN_TYPE,[C03] Use CatchTrayFix,,&IniConfig.bC03UseCatchTray,,,,
35072,BOOLEAN_TYPE,[C08] Use socket sensor ,,&IniConfig.bC08_SocketSensor,,,,
35073,BOOLEAN_TYPE,[C09] Jam After Start Car Record,,&IniConfig.bC09_CarRecord,,,,
35074,INT_4_TYPE,[C09] Jam After Start Car Record Delay Time,Second,&IniConfig.iCarRecordDelayTime,1,200,,
35075,BOOLEAN_TYPE,[C10] Enable ESD connect error report function,,&IniConfig.bEnable_ESD_COMERR_Report,,,,
35100,BOOLEAN_TYPE,[D01] Enable ReadTorque  (1/per),,&IniConfig.bD01EnableReadTorque,,,,
35101,BOOLEAN_TYPE,[D02] Off Read Torque Function During Test,,&IniConfig.bD02OffReadTorqueDuringTest,,,,
35103,INT_4_TYPE,[D03] Read Toqrue Count,,&IniConfig.iD01ReadTorqueTimeCount,,0,1000,
35104,BOOLEAN_TYPE,"[D10] Manual height use Z1,Z2 button to UP/Down",,&IniConfig.bD10ManualHeightComptibleWithNS,,,,
35105,BOOLEAN_TYPE,"[D11] If shuttle no device, no need to do auto height.",,&IniConfig.bD11NoIcSkipAutoHeight,,,,
35106,BOOLEAN_TYPE,[D12] Shuttle auto hieight by setting force value,,&IniConfig.bD12UseDeviceFormPressDoShtHeight,,,,
35107,BOOLEAN_TYPE,[D21] Enable Finish Test up and wait,,&IniConfig.bD21EnableFinishTestUpWait,,,,
35108,INT_4_TYPE,[D21] Enable Finish Test up and wait Height,0.01mm,&IniConfig.iD21FinishTestUpWaitHeight,1000,0,,
35109,INT_4_TYPE,[D21] Enable Finish Test up and wait Time,MSecond,&IniConfig.iD21FinishTestUpWaitTime,100000,100,,
35110,BOOLEAN_TYPE,[D22] Support Multi Double Contact,,&IniConfig.bD22SupportMultiDoubleContact,,,,
35111,INT_4_TYPE,[D22] Support Multi Double Contact Count,,&IniConfig.iD22DoubleContactCount,8,0,,
35112,BOOLEAN_TYPE,[D24] Enable EP check funtion,,&IniConfig.bD24EnableEPCheckFuntion,,,,
35113,FT_8_TYPE,[D25]EP Load Rate for 60mm,,&IniConfig.dIndex60mmLoadRate,1.5,0.5,1,
35114,FT_8_TYPE,[D25]EP Load Rate for 40mm,,&IniConfig.dIndex40mmLoadRate,1.5,0.5,1,
35115,FT_8_TYPE,[D25]EP Load Rate for 30mm,,&IniConfig.dIndex30mmLoadRate,1.5,0.5,1,
35116,BOOLEAN_TYPE,[D26] Enable EP Encoder Range,,&IniConfig.bD26EnableEPEncoderRange,,,,
35117,INT_4_TYPE,[D26] EP Encoder Range,,&IniConfig.iD26EPEncoderRange,,,,
35118,BOOLEAN_TYPE,[D27] Enable single site 85 kg,,&IniConfig.bD27UseSingleSite85kg,,,,
35119,BOOLEAN_TYPE,[D22-2] Double Contact No Need Re-Contact,,&IniConfig.bD22DoubleContactNoNeedReContact,,,,
35120,BOOLEAN_TYPE,[D29] Stable Contact Mode,,&IniConfig.bD29EnableIndexContactDelay,,,,
35121,BOOLEAN_TYPE,[D30]  Enable Site Mode Select,,&IniConfig.bD30EnableSiteModeSelect,,,,
35122,BOOLEAN_TYPE,[D31]  RTC Change Recipe Need reCreate RTC Model,,&IniConfig.bD31RTCChangeRecipeNeedreCreateModel,,,,
35123,BOOLEAN_TYPE,"[D32] Tray pitch > 35mm, the counter air on time must >0.5 Sec.",,&IniConfig.bD32_35TrayPitchIndexDOnMoreThen500MS,,,,
35124,BOOLEAN_TYPE,[D33]  RTC Initial Start Need Verify,,&IniConfig.bD33RTCInitStartVerify,,,,
35125,BOOLEAN_TYPE,[D34] Enable Galil Protection Function.,,&IniConfig.bD34GailDMCProtection,,,,
35126,BOOLEAN_TYPE,"[D40] IC miss of testhead, skip enabled after Z1 pressed",,&IniConfig.bD40IndexICFallDownMustPressFMotorDown,,,,
35128,INT_4_TYPE,[D41] Test Socket IC check Skip Position,,&IniConfig.iD41SocketInitialICCheckPosition,1,0,1,0 : Inside socket1 : Above Socket
35129,FT_4_TYPE,[D41] Test Socket IC check Skip Height,mm,&IniConfig.dD41SocketInitialCheckOffset,10.0,1.0,3,
35130,BOOLEAN_TYPE,[D42] Index and Shuttle jam need pause,,&IniConfig.bD42IndexPickICShuttlePause,,,,
35131,BOOLEAN_TYPE,[D43] Index and Shuttle jam can retry or skip,,&IniConfig.bD43IndexDropErrorCanRetryandSkip,,,,
35132,BOOLEAN_TYPE,[D44] Check vacumn after test head purge,,&IniConfig.bD44CheckIndexICDestroy,,,,
35133,INT_4_TYPE,[D44] Check vacumn after test head purge time,MSecond,&IniConfig.iD44TestHeadCheckVacuumTime,100000,100,,
35134,BOOLEAN_TYPE,[D45] CheckIndex,,&IniConfig.bD45UseOutArmCheckIndex,,,,
35135,INT_4_TYPE,[D46] Index Destroy Delay,Second,&IniConfig.iD46WaitIndexDestroyTime,15,5,,
35139,BOOLEAN_TYPE,"[D48] Disable Z1,Z2 function when power off,or EMG press",,&IniConfig.bD48PowerOffEmgCanNotUseZ1Z2,,,,
35140,BOOLEAN_TYPE,[D51] OneCycle and Clean Out finish Test Arm at rear position,,&IniConfig.bD51UseOnecycleCleanOutFinishTestArmAtRear,,,,
35141,BOOLEAN_TYPE,[D52]Before Show Iterrface Error Test Head Need  Up ,,&IniConfig.bD52InterFaceErrHeadNeedUp,,,,
35142,BOOLEAN_TYPE,[D53] Index Light Always On ,,&IniConfig.bD53CCDLightOn,,,,
35143,INT_4_TYPE,[D53] Index Light Off Delay Time,Min,&IniConfig.iD53LightOnMin,10000,1,,
35144,BOOLEAN_TYPE,[D54]Index Pick and Place Shuttle Slow Down,,&IniConfig.bD54SlowDown,,,,
35145,INT_4_TYPE,[D54]Index Pick and Place Shuttle Slow Down Speed,,&IniConfig.iD54SlowDownScale,100,1,,
35146,BOOLEAN_TYPE,"[D55] When RTC Enabled, Disable Index Check.",,&IniConfig.bD55DisableIndexCheck,,,,
35147,BOOLEAN_TYPE,[D56] Forced Enable Piggy-Back Function,,&IniConfig.bD56YieldPiggyBackEnable,,,,
35148,BOOLEAN_TYPE,[D13] Check index home sensor after find home,,&IniConfig.bD13CheckIndexHomeSensor,,,,
35149,BOOLEAN_TYPE,[D14] Auto height use setting torque (For > 300KG Model),,&IniConfig.bD14_AutoHeightUseSetTorque,,,,
35150,INT_4_TYPE,[D14] Auto height use setting torque value,,&IniConfig.iD14_AutoHeightUseSetTorque,30,10,15,
35151,BOOLEAN_TYPE,[D15] Continuous auto contact test,,&IniConfig.bD15_AutoContactTest,,,,
35152,BOOLEAN_TYPE,[D16] Step by step contact test,,&IniConfig.bD16_StepContactTest,,,,
35153,INT_4_TYPE,[D17] Get hardware height in high calbration,,&IniConfig.iD17_UseHardwareHeightToContact,,,,
35154,BOOLEAN_TYPE,[D23] Every device do multi contact before test,,&IniConfig.bD23EveryDeviceDoubleContactFirstNoTesting,,,,
35155,INT_4_TYPE,[D23] Every device do multi contact before test Count,,&IniConfig.iD23_MultiContactCount,30,2,2,
35156,BOOLEAN_TYPE,[D26] Enable EP log,,&IniConfig.bD26EnableEPLog,,,,
35157,BOOLEAN_TYPE,[D26] Show EP encoder,,&IniConfig.bD26EnableEncodeShow,,,,
35158,BOOLEAN_TYPE,[D38] Index release device to shuttle no wait motion,,&IniConfig.bD38IndexPutICToShtNoWaitMotion,,,,
35159,BOOLEAN_TYPE,[D43-1] Enable auto retry when index pick up error,,&IniConfig.bD43AutoRetryWhenIndexPickErr,,,,
35160,BOOLEAN_TYPE,[D43-2] Check vacuum in socket when index pick up error,,&IniConfig.bD43IndexPickErrCheckSocket,,,,
35162,BOOLEAN_TYPE,[D57] Close site need display chanel number,,&IniConfig.bD57SiteMapCloseDisplay,,,,
35163,BOOLEAN_TYPE,"[D58] Arm 1 for pick and place,  Arm 2 for testing",,&IniConfig.bD58UseArm1PickPlaceArm2Test,,,,
35164,BOOLEAN_TYPE,"[D61] encountered  Vacuum sensor OFF error, must do piggyback check",,&IniConfig.bD61IndexArmVacOffErrNeedPiggyBack,,,,
35165,BOOLEAN_TYPE,"[D62] Pick up shuttle error, need to purge one time",,&IniConfig.bD62PickUpErrorNeedPurge,,,,
35166,BOOLEAN_TYPE,"[D64] Pick up shuttle error, only SKIP",,&IniConfig.bD64IndexPickErrOnlySKIP,,,,
35167,BOOLEAN_TYPE,[D65] Enable check socket sensor function,,&IniConfig.bD65EnableCheckSocketsensorFunction,,,,
35176,BOOLEAN_TYPE,[D74] RTC Auto Tuning,,&IniConfig.bD74RTCAutoTuning,,,,
35200,BOOLEAN_TYPE,[E30] In Arm Use Different Scale,,&IniConfig.bE30InArmUseDifferentScale,,,,
35201,FT_8_TYPE,[E30] In Arm Use Different Scale Loader X,,&LastSet.fLoaderTrayXScale,1.05,0.95,1,
35202,FT_8_TYPE,[E30] In Arm Use Different Scale Loader Y,,&LastSet.fLoaderTrayYScale,1.05,0.95,1,
35203,FT_8_TYPE,[E30] In Arm Use Different Scale Hot Plate 1 X,,&LastSet.fHotPlateXScale[0],1.05,0.95,1,
35204,FT_8_TYPE,[E30] In Arm Use Different Scale Hot Plate 1 Y,,&LastSet.fHotPlateYScale[0],1.05,0.95,1,
35205,FT_8_TYPE,[E30] In Arm Use Different Scale Hot Plate 2 X,,&LastSet.fHotPlateXScale[1],1.05,0.95,1,
35206,FT_8_TYPE,[E30] In Arm Use Different Scale Hot Plate 2 Y,,&LastSet.fHotPlateYScale[1],1.05,0.95,1,
35207,BOOLEAN_TYPE,[E31] Out Arm Use Different Scale,,&IniConfig.bE31OutArmUseDifferentScale,,,,
35208,FT_8_TYPE,[E31] Out Arm Use Different Scale Auto 1 X,,&LastSet.fTrayXScale[0],1.05,0.95,1,
35209,FT_8_TYPE,[E31] Out Arm Use Different Scale Auto 1 Y,,&LastSet.fTrayYScale[0],1.05,0.95,1,
35210,FT_8_TYPE,[E31] Out Arm Use Different Scale Auto 2 X,,&LastSet.fTrayXScale[1],1.05,0.95,1,
35211,FT_8_TYPE,[E31] Out Arm Use Different Scale Auto 2 Y,,&LastSet.fTrayYScale[1],1.05,0.95,1,
35212,FT_8_TYPE,[E31] Out Arm Use Different Scale Auto 3 X,,&LastSet.fTrayXScale[2],1.05,0.95,1,
35213,FT_8_TYPE,[E31] Out Arm Use Different Scale Auto 3 Y,,&LastSet.fTrayYScale[2],1.05,0.95,1,
35214,FT_8_TYPE,[E31] Out Arm Use Different Scale Fix 1 X,,&LastSet.fTrayXScale[3],1.05,0.95,1,
